TRUE,M5,M2,M1,M3,M4,Domain
0,0.0354,0.0166,0.40517586,0.249225516,0.300273102,360buyimg
0,0.0354,0.3764,0.009058982,0.032555389,0.007241287,tbcdn
0,0.0354,0.0354,0.014430702,0.017538421,0.024681491,mi
0,0.03535,0.0403,0.09515026,0.065130156,0.081785182,amazon
0,0.03535,0.0382,0.007722437,0.011033462,0.021815706,yihaodianimg
0,0.03535,0.0257,0.09499213,0.061635278,0.084224491,groupon
0,0.03535,0.0277,0.009995222,0.022797133,0.015606655,baconbuy
0,0.03535,0.0257,0.009825319,0.016655191,0.020017723,meituan
0,0.0353,0.0214,0.013270497,0.022162298,0.019819348,alibaba
0,0.0353,0.025,0.008548498,0.017529099,0.017863949,yhd
0,0.03525,0.2566,0.34439528,0.223917168,0.249266696,taobaocdn
0,0.03525,0.253,0.013454288,0.018912573,0.022438002,baconbuy
0,0.0352,0.3764,0.009377658,0.015946595,0.019944361,hc360
0,0.0352,0.0221,0.16648164,0.108528984,0.131177148,aliimg
0,0.0352,0.0823,0.17769241,0.116895446,0.137794687,yhd
0,0.0351,0.2566,0.08805859,0.055915154,0.080391013,aliimg
0,0.0351,0.0587,0.08805859,0.066595154,0.072381013,taobao
0,0.03505,0.0592,0.007227033,0.02169622,0.013068923,airchina
0,0.03505,0.0103,0.006874532,0.022444719,0.012102172,vip
0,0.03505,0.0221,0.14665759,0.112994554,0.104940313,mysoft
0,0.035,0.0292,0.10109803,0.082298818,0.075538621,vmall
0,0.03495,0.0138,0.16827866,0.107927196,0.133545062,sasa
0,0.0349,0.022,0.17210272,0.105101632,0.140031904,steampowered
0,0.0349,0.253,0.23261854,0.147691124,0.177682978,gameloft
0,0.0349,0.0592,0.005477488,0.023286493,0.009774242,ee-vip
0,0.0349,0.0989,0.004283518,0.009370111,0.018838463,jdcf99
0,0.03485,0.0138,0.098127335,0.067676401,0.082999135,yhd
0,0.03485,0.0221,0.09271005,0.07202603,0.073507035,surex
0,0.03485,0.0257,0.006477535,0.013886521,0.017944275,dangdang
0,0.03485,0.0575,0.00845173,0.005311038,0.026646211,vmall
0,0.03485,0.0166,0.10418826,0.085152956,0.076861782,ksmobile
0,0.0348,0.0214,0.008010536,0.029846322,0.007707375,fkwjdf
0,0.0348,0.0343,0.13158828,0.102912968,0.095021796,tbcdn
0,0.0348,0.253,0.016087502,0.027772501,0.018551251,tmall
0,0.0348,0.0403,0.1438275,0.0925365,0.11687925,tbcdn
0,0.0348,0.0989,0.008341223,0.017724734,0.017178856,alibaba
0,0.0348,0.0138,0.006178469,0.013027081,0.018214928,alimama
0,0.0348,0.028,0.013576448,0.021785869,0.020153514,suning
0,0.0348,0.253,0.16563565,0.12002139,0.121344955,huiqituan
0,0.0348,0.0587,0.10916129,0.080936774,0.085712903,ksmobile
0,0.03475,0.253,0.013156444,0.030933866,0.012779511,alibaba
0,0.03475,0.3516,0.010487706,0.027532624,0.012261394,jd
0,0.03475,0.0403,0.095238656,0.077223194,0.072457059,gome
0,0.03475,0.0315,0.007722437,0.009593462,0.022535706,suning
0,0.0347,0.0146,0.12723175,0.09937905,0.092602225,alimama
0,0.0347,0.0281,0.1354137,0.09436822,0.10576959,mi
0,0.0347,0.0221,0.09094289,0.058525734,0.081510023,gome
0,0.0347,0.0343,0.009578437,0.025187062,0.012944906,suning
0,0.03465,0.0138,0.1334498,0.09466988,0.10325486,okaybuy
0,0.03465,0.1653,0.15711564,0.107829384,0.120600948,feidee
0,0.03465,0.0109,0.00756067,0.006616402,0.024522469,360buyimg
0,0.03465,0.0222,0.10303795,0.08110277,0.078456565,tbcdn
0,0.03465,0.0283,0.009786844,0.033552106,0.006880791,aliimg
0,0.0346,0.0319,0.013393819,0.017556291,0.022995673,suning
0,0.0346,0.0102,0.25217098,0.165302588,0.186779686,images-amazon
0,0.0346,0.1088,0.16648164,0.118728984,0.123167148,yihaodianimg
1,0.0346,0.1193,0.11030963,0.068545778,0.096206741,ksmobile
0,0.03455,0.0575,0.01126343,0.007958058,0.027714401,feidee
0,0.03455,0.0166,0.007622272,0.009093363,0.02267559,yhd
0,0.03455,0.0823,0.104813516,0.07308811,0.086449461,taobaocdn
0,0.03455,0.0592,0.09488839,0.058453034,0.086011873,scene7
0,0.0345,0.0136,0.00960502,0.025403012,0.012693514,ksmobile
0,0.03445,0.0575,0.1546897,0.09693382,0.12586279,dell
0,0.03445,0.0592,0.09118682,0.063352092,0.078020774,alimama
0,0.03445,0.0177,0.007515639,0.024389383,0.011020947,taobaocdn
0,0.03445,0.0257,0.1448932,0.10421592,0.10913524,amazon
0,0.03445,0.3764,0.09303594,0.076821564,0.070045158,xbike
0,0.03445,0.2566,0.11190212,0.087061272,0.084061484,tbcdn
0,0.0344,0.1653,0.008179992,0.022067995,0.013495994,egou
0,0.0344,0.0343,0.10175395,0.06945237,0.085567765,suning
0,0.0344,0.0158,0.11083099,0.089698594,0.080821693,haibao
0,0.0344,0.2566,0.09446728,0.084160368,0.066157096,mi
0,0.0344,0.0587,0.008088321,0.005052993,0.026151825,yhd
0,0.03435,0.0575,0.012586772,0.019392063,0.02054074,feidee
0,0.03435,0.0343,0.01126343,0.019078058,0.019254401,eretrvip
1,0.03435,0.0592,0.17210272,0.117021632,0.130761904,taobaocdn
0,0.0343,0.2566,0.09310064,0.057860384,0.084250448,hnssyhbkj
0,0.0343,0.011,0.08814049,0.077684294,0.063678343,jdcf99
0,0.0343,0.0257,0.13601917,0.094091502,0.106433419,yihaodianimg
0,0.0343,0.3516,0.15954924,0.117529544,0.115914468,hnssyhbkj
0,0.0343,0.0592,0.011700213,0.015580128,0.022350149,tbcdn
0,0.0343,0.0823,0.010547161,0.033368297,0.007683013,360buyimg
0,0.03425,0.0103,0.25431064,0.164946384,0.189297448,tbcdn
0,0.03425,0.0213,0.009880543,0.014568326,0.02098638,74rz
0,0.03425,0.0194,0.008341223,0.016804734,0.017538856,feidee
0,0.03425,0.0183,0.23242891,0.157617346,0.169630237,alibaba
0,0.03425,0.0126,0.007389695,0.030553817,0.006132787,aliexpress
1,0.0342,0.0108,0.009832263,0.011299358,0.023352584,jd
0,0.0342,0.0989,0.006103218,0.015221931,0.016122253,taobao
0,0.0342,0.0257,0.13068718,0.093812308,0.100451026,images-amazon
0,0.0342,0.0823,0.20622432,0.135694592,0.155907024,ee-vip
0,0.03415,0.3764,0.00633949,0.014763694,0.016707643,lemall
0,0.03415,0.0823,0.17836651,0.122699906,0.133586557,alimama
0,0.03415,0.1653,0.006123364,0.014994018,0.016286355,jinshavip222
0,0.0341,0.0213,0.21066508,0.128239048,0.166545556,vip
0,0.0341,0.0273,0.08190486,0.065902916,0.065223402,jinshavip444
0,0.0341,0.0575,0.008409113,0.017005468,0.017376379,airchina
0,0.0341,0.1088,0.009373903,0.018664342,0.017241732,carrefourvip
0,0.0341,0.0587,0.1539852,0.10067112,0.12203964,tmall
0,0.03405,0.0587,0.002792686,0.013755612,0.01332488,ddvip
0,0.03405,0.032,0.25431064,0.153026384,0.198117448,sasa
0,0.03405,0.0229,0.009568363,0.010021018,0.023917854,atobo
0,0.03405,0.0298,0.1577926,0.11607556,0.11483482,alimama
0,0.03405,0.0221,0.19649154,0.138414924,0.142584078,tmall
0,0.034,0.1088,0.1265099,0.10286594,0.08873693,suning
0,0.03395,0.0823,0.08892265,0.06999359,0.070135855,mbaobao
0,0.03395,0.0283,0.016903639,0.035822183,0.012942547,yihaodianimg
0,0.0339,0.0403,0.27085784,0.178314704,0.198090488,lemall
0,0.0339,0.0171,0.013526082,0.023435649,0.018318257,mi
0,0.0339,0.0166,0.34898835,0.22803301,0.250651845,vip
0,0.0339,0.0277,0.08710274,0.066181644,0.070871918,taobaocdn
0,0.03385,0.0257,0.1388591,0.10835546,0.09873137,vmall
0,0.03385,0.0213,0.006388664,0.012273198,0.018452065,buydeem
0,0.03385,0.0587,0.15913317,0.097479902,0.130203219,suning
0,0.03385,0.0575,0.10013929,0.068163574,0.084347503,walmart
0,0.03385,0.0283,0.010272145,0.026083287,0.012560502,blizzard
0,0.0338,0.0126,0.09417388,0.071784328,0.074741716,alibaba
0,0.0338,0.0592,0.27032703,0.185316218,0.192168921,bookmall
0,0.03375,0.253,0.008034498,0.016060699,0.017444149,tmall
0,0.03375,0.1193,0.009179503,0.007147702,0.025445652,360buyimg
0,0.0337,0.0823,0.09696028,0.066536168,0.081822196,meituan
0,0.0337,0.0138,0.009117156,0.010150294,0.023092009,babytree
0,0.0337,0.731,0.1227659,0.09429954,0.09067613,airchina
0,0.0337,0.1193,0.098466545,0.076599927,0.076006582,feidee
0,0.0337,0.025,0.11662328,0.078333968,0.095586296,ebayimg
0,0.0337,0.0283,0.007913888,0.026948333,0.009109722,liangyi120
0,0.03365,0.0229,0.08577353,0.053904118,0.078401471,12fou
0,0.03365,0.0592,0.006475478,0.007285287,0.022172835,yhd
0,0.03365,0.0158,0.11577764,0.070786584,0.100244348,yhd
0,0.0336,0.1193,0.08498359,0.058750154,0.073828513,aliimg
0,0.0336,0.0382,0.008120388,0.015912233,0.017564272,aliimg
0,0.0336,0.0343,0.005790144,0.015754086,0.015003101,alimama
0,0.0336,0.022,0.008489907,0.026533944,0.010022935,suning
0,0.0336,0.0989,0.23125339,0.138872034,0.181947373,yihaodianimg
1,0.03355,0.0138,0.09816131,0.064136786,0.084912917,taocaimall
0,0.03355,0.0403,0.009786844,0.013712106,0.021100791,yihaodianimg
0,0.03355,0.0989,0.09932932,0.064197592,0.086210524,feidee
0,0.0335,0.0229,0.004271269,0.012242761,0.015829888,scene7
0,0.0335,0.0194,0.13332647,0.088835882,0.106798529,ebuy
0,0.0335,0.0213,0.097127765,0.065796659,0.082449436,jd
0,0.0335,0.0989,0.23802924,0.160257544,0.173640468,ksmobile
0,0.03345,0.0229,0.15977126,0.112702756,0.119279882,meituan
0,0.03345,0.0989,0.22891483,0.141948898,0.176860381,jd
0,0.03345,0.0257,0.009368122,0.018300873,0.017117685,360buyimg
0,0.03345,0.0592,0.0957537,0.07089222,0.07701759,ruixinjdwx
0,0.03345,0.0256,0.12667456,0.079204736,0.106342192,ksmobile
0,0.03345,0.0823,0.16563565,0.10222139,0.133884955,vizury
0,0.03345,0.0177,0.22746369,0.161998214,0.160154583,kuailevip
0,0.0334,0.0166,0.24180958,0.153885748,0.182706706,dangdang
0,0.0334,0.0343,0.003895372,0.023377223,0.00698676,njdapaidang
0,0.0334,0.3764,0.1505161,0.11526966,0.10668127,yunos
0,0.0334,0.0592,0.00850156,0.010420936,0.022001092,okaybuy
0,0.0334,0.0222,0.03063184,0.035099104,0.028942288,viphema
0,0.03335,0.0116,0.21514934,0.142889604,0.160264538,hc360
0,0.03335,0.0343,0.4676644,0.30039864,0.33252508,ksmobile
0,0.03335,0.0234,0.08958778,0.061752668,0.076721446,jd
0,0.0333,0.0251,0.006488502,0.013453101,0.017351951,tbcdn
0,0.0333,0.0587,0.008702815,0.012861689,0.020341971,taobaocdn
0,0.0333,0.0343,0.09003854,0.072543124,0.069116978,ebaystatic
0,0.0333,0.0343,0.11139774,0.091958644,0.079118418,surex
0,0.03325,0.0403,0.010362655,0.012057593,0.022823859,suning
0,0.0332,0.0587,0.008010536,0.013566322,0.018957375,blizzard
0,0.0332,0.0221,0.007069647,0.021081788,0.012238753,vmall
0,0.0332,0.0823,0.008498609,0.013819165,0.019329026,feidee
1,0.03315,0.0241,0.22607586,0.143525516,0.172233102,amazon
0,0.03315,0.0575,0.009714514,0.025348708,0.01205016,scene7
0,0.03315,0.0403,0.08271849,0.072191094,0.060872943,yunos
0,0.03315,0.0281,0.08985147,0.063510882,0.075586029,yhd
0,0.03315,0.0587,0.12688234,0.091489404,0.097187638,vip
0,0.03315,0.0592,0.006774783,0.02866487,0.006182348,alibaba
0,0.0331,0.0292,0.009178937,0.031627362,0.006695256,ocj
0,0.03305,0.0343,0.009352714,0.016051628,0.0185469,gaopeng
0,0.03305,0.0343,0.098811805,0.064727083,0.084918264,ksmobile
0,0.03305,0.032,0.011104405,0.014622643,0.021633084,viphema
0,0.033,0.0575,0.34426743,0.215760458,0.253887201,ksmobile
0,0.033,0.0166,0.14387506,0.102525036,0.108362542,aliimg
0,0.033,0.0292,0.39319682,0.259918092,0.277037774,vmall
0,0.033,0.0221,0.12596893,0.094501358,0.093788251,ablvip
0,0.03295,0.0171,0.010986447,0.026991868,0.012160513,ebayrtm
0,0.03295,0.047,0.16085139,0.114270834,0.119045973,ebayimg
0,0.03295,0.1653,0.11378753,0.086992518,0.085381271,surex
0,0.0329,0.0382,0.007997483,0.01647849,0.016578238,sevhk
0,0.03285,0.253,0.09855336,0.081852016,0.071657352,dangdang
0,0.03285,0.3764,0.09347126,0.078762756,0.068129882,babytree
1,0.0328,0.0229,0.15115783,0.099934698,0.118560481,yihaodianimg
0,0.0328,0.0823,0.00724864,0.022189184,0.011374048,360buyimg
0,0.0328,0.0575,0.011557967,0.01809478,0.019400577,alimama
0,0.0328,0.0229,0.006614298,0.020048579,0.012250009,huiqituan
0,0.03275,0.0138,0.11285645,0.07883387,0.090309515,viposs
0,0.03275,0.0177,0.010791034,0.03087462,0.008903724,vip
0,0.03275,0.0382,0.021535993,0.021881596,0.028005195,hbysvip
0,0.03275,0.0587,0.013393819,0.022156291,0.018435673,feidee
0,0.0327,0.0257,0.007161468,0.026376881,0.008073028,babytree
0,0.0327,0.0157,0.007424325,0.015574595,0.016477028,bookmall
0,0.0327,0.0234,0.1313754,0.08118524,0.10981278,360buyimg
0,0.0327,0.0222,0.10710579,0.074383474,0.087004053,meituan
0,0.0326,0.3516,0.22877023,0.159382138,0.163109161,tbcdn
1,0.0326,0.0257,0.17064884,0.117749304,0.127494188,gome
0,0.0326,0.0343,0.009096444,0.018497866,0.016147511,yueus
0,0.0326,0.2566,0.009117156,0.012590294,0.020602009,vmall
0,0.0326,0.0229,0.09267864,0.064487184,0.077775048,hnssyhbkj
0,0.0326,0.0277,0.23074526,0.156847156,0.167281682,fkwjdf
0,0.03255,0.0138,0.15982485,0.10037491,0.128047395,360buyimg
0,0.03255,0.0823,0.011068016,0.01868081,0.018247611,meituan
0,0.0325,0.1088,0.09082842,0.079497052,0.064329894,jjdszx
0,0.0325,0.0157,0.18413988,0.134643928,0.130277916,vmall
0,0.0325,0.0194,0.008690983,0.00809459,0.023423688,360buyimg
0,0.03245,0.3516,0.097828835,0.076337301,0.074720185,yunos
0,0.03245,0.3516,0.009228617,0.02557717,0.010900032,ruixinjdwx
0,0.03245,0.0343,0.00677219,0.008703314,0.020730533,aliexpress
0,0.03245,0.0183,0.010423481,0.026094089,0.011886437,airchina
0,0.03245,0.0403,0.007510632,0.026986379,0.007867442,alibaba
0,0.0324,0.0575,0.008152753,0.015691652,0.017046927,transrush
0,0.0324,0.0403,0.15594181,0.094885086,0.127609267,aliimg
0,0.03235,0.3764,0.008539408,0.016443645,0.016897586,vip
0,0.03235,0.0257,0.007307589,0.026784553,0.007725312,vmall
0,0.03235,0.0592,0.106541455,0.074124873,0.086339019,tmall
0,0.0323,0.0286,0.008179992,0.015987995,0.016795994,carrefourvip
0,0.0323,0.1653,0.009603322,0.026361993,0.010652325,gameloft
0,0.0323,0.0177,0.009237409,0.026622445,0.010036186,alibaba
0,0.03225,0.0823,0.00688231,0.025729386,0.007967617,suning
0,0.03225,0.1653,0.15784305,0.10466583,0.122370135,airchina
0,0.03225,0.0989,0.17694733,0.124288398,0.129623131,hc360
0,0.0322,0.032,0.3866191,0.23245146,0.28959337,suning
0,0.0322,0.0587,0.1338509,0.08451054,0.10986563,mi
0,0.0322,0.0229,0.10090849,0.069625094,0.083145943,vip
0,0.0322,0.0989,0.13947845,0.08916707,0.112844915,aliimg
0,0.0322,0.0823,0.40829515,0.25473709,0.297806605,blizzard
0,0.0322,0.0257,0.007805824,0.027803494,0.007444077,linkshop
0,0.0322,0.0107,0.087586135,0.070671681,0.067040295,airchina
0,0.0322,0.0823,0.19479898,0.118839388,0.154209286,mi
0,0.0322,0.0587,0.01772505,0.02583503,0.020327535,xianhua
0,0.0321,0.0229,0.09376511,0.074779066,0.071005577,meituan
0,0.0321,0.2566,0.23261854,0.157771124,0.168442978,images-amazon
0,0.0321,0.0159,0.1338509,0.10191054,0.09675563,tmall
0,0.0321,0.3516,0.16824093,0.119864558,0.122838651,mi
0,0.0321,0.0128,0.10112205,0.06639323,0.085755435,blizzard
0,0.0321,0.0592,0.012816995,0.016890197,0.021331897,taobaocdn
0,0.03205,0.0592,0.006507814,0.012624688,0.01724547,yihaodianimg
0,0.03205,0.0107,0.1835413,0.12616478,0.13567891,hbysvip
0,0.032,0.0271,0.006763607,0.022738164,0.009924525,images-amazon
0,0.032,0.0989,0.25054097,0.159644582,0.187588679,alimama
0,0.032,0.0257,0.17883983,0.119143898,0.135507881,taobaocdn
0,0.032,0.0587,0.013142347,0.011805408,0.025459643,taobaocdn
0,0.032,0.2566,0.09279767,0.058798602,0.081818369,tbcdn
0,0.032,0.0343,0.13957566,0.100305396,0.104482962,booen
0,0.032,0.0116,0.13664311,0.083465866,0.113740177,amazon
0,0.03195,0.0107,0.014191598,0.029994959,0.012994119,hl
0,0.03195,0.0587,0.15253034,0.105718204,0.115291238,mi
0,0.0319,0.0166,0.089353204,0.072131922,0.067797243,ksmobile
0,0.03185,0.0823,0.16846958,0.109521748,0.130708706,myshopify
0,0.03185,0.0989,0.12754902,0.078169412,0.107164314,yihaodianimg
0,0.0318,0.0823,0.006846219,0.016547731,0.014542353,alimama
0,0.0318,0.0403,0.09295511,0.062453066,0.079138577,wmapi
0,0.0318,0.0343,0.47043473,0.288940838,0.343374311,onlinedown
0,0.0318,0.0158,0.008157939,0.023374763,0.010930557,taobao
0,0.03175,0.1088,0.003895372,0.012657223,0.01403676,alibaba
0,0.03175,0.0823,0.010487706,0.011012624,0.022851394,vip
0,0.03175,0.0166,0.09036854,0.062061124,0.076427978,mallog
0,0.03175,0.1653,0.176586,0.1299116,0.1246902,egou
0,0.03175,0.0327,0.005830705,0.004218423,0.022591494,feidee
1,0.0317,0.0124,0.0894399,0.07698394,0.06413793,okaybuy
0,0.0317,0.0257,0.09204462,0.075826772,0.068001234,ksmobile
0,0.0317,0.0214,0.24472463,0.168674778,0.173947241,yhd
0,0.0317,0.0989,0.00638938,0.009033628,0.019592566,360buyimg
0,0.03165,0.0343,0.17399406,0.110716436,0.136045842,eretrvip
0,0.03165,0.1193,0.22567925,0.13900755,0.174265475,ebaystatic
0,0.03165,0.0213,0.009130269,0.019718161,0.014701188,vip
0,0.0316,0.0183,0.005758822,0.028015293,0.004571175,meituan
0,0.0316,0.0343,0.14777195,0.10518317,0.110010365,steampowered
0,0.0316,0.0403,0.11234036,0.089764216,0.080828252,blizzard
0,0.0316,0.0241,0.011730462,0.030158277,0.009831323,yhd
0,0.03155,0.0587,0.14577442,0.091464652,0.117972094,u17
0,0.03155,0.0592,0.22705543,0.136473258,0.177688801,taobaocdn
0,0.03155,0.0283,0.007688195,0.018132917,0.014171737,images-amazon
0,0.03155,0.0277,0.09717947,0.070987682,0.077445629,suning
1,0.0315,0.0823,0.028430969,0.034138581,0.025991678,mi
0,0.0315,0.0161,0.1770724,0.12512344,0.12869068,ksmobile
0,0.0315,0.0166,0.16600642,0.120043852,0.119774494,hc360
0,0.0315,0.0116,0.007069647,0.012801788,0.017428753,tbcdn
0,0.0315,0.0592,0.009170026,0.024302016,0.011219018,ksmobile
0,0.03145,0.0229,0.007070243,0.022522146,0.01010917,juancdn
0,0.03145,0.0575,0.008466989,0.014880193,0.017446892,csai
0,0.03145,0.0241,0.09718397,0.070510382,0.077748779,meituan
0,0.03145,0.0382,0.21441382,0.129608292,0.168239674,lemall
0,0.03145,0.253,0.11597833,0.091906998,0.083314831,mi
0,0.03145,0.0221,0.00853312,0.009559872,0.021513184,aliexpress
0,0.0314,0.0403,0.008138657,0.026723194,0.00815706,ebayimg
0,0.0314,0.0403,0.11972362,0.085954172,0.092056534,ocj
0,0.0314,0.0166,0.007977128,0.013106277,0.01818399,yhd
0,0.0314,0.0823,0.101608515,0.067245109,0.085255961,suning
0,0.0314,0.0183,0.1733459,0.12704754,0.12290213,dangdang
0,0.0314,0.0281,0.08973858,0.056043148,0.080007006,alimama
0,0.03135,0.0177,0.16569862,0.110859172,0.126219034,tbcdn
0,0.03135,0.3516,0.009894192,0.023936515,0.012235934,tmall
0,0.03135,0.3516,0.005076855,0.022526113,0.007753799,tbcdn
0,0.03135,0.0592,0.005894035,0.011896421,0.016665825,taobao
0,0.0313,0.1088,0.1770724,0.11668344,0.13490068,meituan
0,0.0313,0.1193,0.013576448,0.014145869,0.023783514,suning
0,0.0313,0.0327,0.11528507,0.079491042,0.091739549,fkwjdf
0,0.0313,0.0823,0.006048799,0.018549279,0.011824159,hl
0,0.0313,0.0989,0.006655455,0.018393273,0.012638819,ksmobile
1,0.03125,0.0136,0.18162352,0.124254112,0.134426464,taobao
0,0.03125,0.0281,0.007374525,0.012624715,0.017762168,yingqianla
0,0.03125,0.0165,0.007913888,0.016588333,0.015409722,sqfkyy
0,0.03125,0.0177,0.009394646,0.021156788,0.013686252,vmall
0,0.0312,0.0136,0.007070243,0.014722146,0.01580917,feidee
0,0.0312,0.0257,0.007398754,0.016239252,0.015049128,ebuy
0,0.03115,0.011,0.11352047,0.073992282,0.093744329,tmall
0,0.03115,0.1653,0.016772568,0.022183541,0.021340798,jd
0,0.03115,0.0159,0.021254152,0.036112491,0.016047906,rong360
0,0.03115,0.0989,0.014191598,0.019314959,0.020524119,suning
0,0.03115,0.0194,0.16745189,0.104111134,0.133176323,meituan
0,0.0311,0.1088,0.14147422,0.098324532,0.107611954,mi
0,0.0311,0.253,0.00548768,0.020412608,0.009661376,tbcdn
0,0.0311,0.0354,0.006457955,0.025674773,0.006830569,ocj
0,0.03105,0.0166,0.005673498,0.026284099,0.005441449,aliimg
0,0.031,0.0823,0.17766622,0.123679732,0.130156354,jinshavip222
0,0.031,0.0255,0.10852522,0.080955132,0.082687654,surex
0,0.031,0.0158,0.011292338,0.027775403,0.010754637,xmjdwl
1,0.03095,0.1088,0.18341967,0.123771802,0.136673769,ocj
0,0.03095,0.0138,0.13850713,0.092064278,0.108804991,aliimg
0,0.03095,0.0229,0.11378753,0.082592518,0.087481271,dangdang
0,0.0309,0.0119,0.12394151,0.081524906,0.099929057,babytree
0,0.0309,0.3764,0.113575876,0.080465526,0.088803113,ksmobile
0,0.03085,0.0592,0.013142347,0.019645408,0.018889643,ocj
0,0.03085,0.0293,0.010719717,0.01411183,0.020253802,njdapaidang
0,0.03085,0.0403,0.013053298,0.021071979,0.017717309,xmjdwl
0,0.0308,0.022,0.104813516,0.07392811,0.083569461,lemall
0,0.0308,0.0257,0.13601917,0.105971502,0.095423419,mi
0,0.0308,0.0093,0.009832263,0.015979358,0.017802584,vmall
0,0.0308,0.0229,0.2353124,0.14534744,0.18007868,alibaba
0,0.03075,0.0157,0.09327799,0.061126794,0.079874593,blizzard
0,0.03075,0.3516,0.006763607,0.022858164,0.009084525,taobaocdn
0,0.03075,0.1088,0.010682404,0.010889442,0.022567683,suning
0,0.03075,0.0823,0.007172436,0.006223462,0.022030705,alibaba
0,0.0307,0.0823,0.009914249,0.010628549,0.021849974,mi
0,0.0307,0.0327,0.00606218,0.008477308,0.019033526,vmall
0,0.03065,0.1193,0.21514934,0.139369604,0.161284538,vmall
0,0.03065,0.0989,0.08805859,0.066115154,0.070071013,mi
0,0.03065,0.011,0.13347244,0.081803464,0.110530708,blizzard
0,0.0306,0.0277,0.22547206,0.149443236,0.165570442,ymvip2002
0,0.0306,0.0989,0.009942114,0.021285268,0.01382948,tbcdn
0,0.0306,0.0592,0.017067552,0.024360531,0.019717286,steampowered
0,0.0306,0.1193,0.1417712,0.08630272,0.11666984,ksmobile
0,0.03055,0.0166,0.09493318,0.066399908,0.077703226,alibaba
0,0.03055,0.253,0.006474018,0.023564411,0.008101813,haibao
0,0.0305,0.0592,0.18031225,0.12770735,0.129878575,mi
0,0.0305,0.0989,0.093197614,0.063758568,0.07765833,yihaodianimg
